date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),Interruption,time period start,time period end,EB/WB,bunch,total delay,gap
2025-05-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-06 15:00:00,2025-05-06 19:00:00,E,12,1199.1833333333334,58
2025-05-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-07 15:00:00,2025-05-07 19:00:00,E,89,5983.65,176
2025-05-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-07 15:00:00,2025-05-07 19:00:00,W,14,1777.6666666666667,49
2025-05-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-08 15:00:00,2025-05-08 19:00:00,E,42,1270.0333333333333,112
2025-05-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-08 15:00:00,2025-05-08 19:00:00,W,10,688.55,23
2025-05-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-09 15:00:00,2025-05-09 19:00:00,E,49,3932.5333333333338,94
2025-05-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-09 15:00:00,2025-05-09 19:00:00,W,16,1161.4333333333334,26
2025-05-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-12 15:00:00,2025-05-12 19:00:00,W,6,602.2,26
2025-05-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-12 15:00:00,2025-05-12 19:00:00,E,93,2394.4333333333334,200
2025-05-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-13 15:00:00,2025-05-13 19:00:00,W,21,1710.3,61
2025-05-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-13 15:00:00,2025-05-13 19:00:00,E,55,4130.666666666667,147
2025-05-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-14 15:00:00,2025-05-14 19:00:00,E,35,2767.5166666666664,150
2025-05-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-14 15:00:00,2025-05-14 19:00:00,W,13,852.9166666666666,51
2025-05-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-15 15:00:00,2025-05-15 19:00:00,E,110,5703.4,77
2025-05-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-15 15:00:00,2025-05-15 19:00:00,W,14,1408.5666666666666,38
2025-05-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-16 15:00:00,2025-05-16 19:00:00,E,93,2299.8166666666666,218
2025-05-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-16 15:00:00,2025-05-16 19:00:00,W,34,1497.1,63
2025-05-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-19 15:00:00,2025-05-19 19:00:00,E,39,237.91666666666663,86
2025-05-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-19 15:00:00,2025-05-19 19:00:00,W,9,75.15,18
2025-05-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-20 15:00:00,2025-05-20 19:00:00,W,11,1993.7166666666667,26
2025-05-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-20 15:00:00,2025-05-20 19:00:00,E,45,3770.516666666667,75
2025-05-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-21 15:00:00,2025-05-21 19:00:00,E,105,10714.616666666669,145
2025-05-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-21 15:00:00,2025-05-21 19:00:00,W,21,2116.0333333333333,47
2025-05-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-22 15:00:00,2025-05-22 19:00:00,E,41,1651.7166666666667,130
2025-05-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-22 15:00:00,2025-05-22 19:00:00,W,12,1243.65,32
2025-05-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-23 15:00:00,2025-05-23 19:00:00,E,56,2701.05,82
2025-05-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-23 15:00:00,2025-05-23 19:00:00,W,6,1493.6833333333334,28
2025-05-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-26 15:00:00,2025-05-26 19:00:00,W,26,1343.2166666666667,29
2025-05-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-26 15:00:00,2025-05-26 19:00:00,E,83,5287.083333333333,152
2025-05-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-27 15:00:00,2025-05-27 19:00:00,W,9,906.95,30
2025-05-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-27 15:00:00,2025-05-27 19:00:00,E,45,3063.1666666666665,112
2025-05-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-28 15:00:00,2025-05-28 19:00:00,E,40,3982.45,131
2025-05-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-28 15:00:00,2025-05-28 19:00:00,W,12,956.0833333333334,29
2025-05-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-29 15:00:00,2025-05-29 19:00:00,E,45,2538.5166666666664,159
2025-05-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-29 15:00:00,2025-05-29 19:00:00,W,10,1348.05,24
2025-05-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-30 15:00:00,2025-05-30 19:00:00,E,88,3480.3,149
2025-05-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-05-30 15:00:00,2025-05-30 19:00:00,W,26,1878.7333333333331,45
2025-06-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-02 15:00:00,2025-06-02 19:00:00,E,34,1680.8166666666666,49
2025-06-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-02 15:00:00,2025-06-02 19:00:00,W,7,572.4833333333333,31
2025-06-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-03 15:00:00,2025-06-03 19:00:00,W,27,1141.0833333333333,42
2025-06-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-03 15:00:00,2025-06-03 19:00:00,E,39,3027.133333333333,104
2025-06-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-04 15:00:00,2025-06-04 19:00:00,E,24,3029.616666666667,88
2025-06-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-04 15:00:00,2025-06-04 19:00:00,W,15,1746.9833333333331,41
2025-06-05 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-05 15:00:00,2025-06-05 19:00:00,E,64,5658.85,182
2025-06-05 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-05 15:00:00,2025-06-05 19:00:00,W,16,2465.633333333333,39
2025-06-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-06 15:00:00,2025-06-06 19:00:00,E,124,5004.4,151
2025-06-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-06 15:00:00,2025-06-06 19:00:00,W,26,1583.1,36
2025-06-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-09 15:00:00,2025-06-09 19:00:00,W,3,468.23333333333335,28
2025-06-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-09 15:00:00,2025-06-09 19:00:00,E,20,1609.5333333333333,22
2025-06-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-10 15:00:00,2025-06-10 19:00:00,E,84,6501.833333333333,232
2025-06-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-10 15:00:00,2025-06-10 19:00:00,W,29,3248.0,44
2025-06-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-11 15:00:00,2025-06-11 19:00:00,E,39,2889.6,120
2025-06-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-11 15:00:00,2025-06-11 19:00:00,W,24,1787.9833333333331,42
2025-06-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-12 15:00:00,2025-06-12 19:00:00,E,79,9057.366666666669,130
2025-06-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-12 15:00:00,2025-06-12 19:00:00,W,31,2019.5333333333333,54
2025-06-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-13 15:00:00,2025-06-13 19:00:00,E,63,15605.7,183
2025-06-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-13 15:00:00,2025-06-13 19:00:00,W,31,1777.6,44
2025-06-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-16 15:00:00,2025-06-16 19:00:00,W,60,1147.7333333333331,41
2025-06-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-16 15:00:00,2025-06-16 19:00:00,E,54,3520.1666666666665,119
2025-06-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-17 15:00:00,2025-06-17 19:00:00,E,141,8147.383333333333,183
2025-06-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-17 15:00:00,2025-06-17 19:00:00,W,16,3745.766666666667,87
2025-06-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-18 15:00:00,2025-06-18 19:00:00,E,102,7247.733333333334,221
2025-06-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-18 15:00:00,2025-06-18 19:00:00,W,32,3352.616666666667,41
2025-06-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-19 15:00:00,2025-06-19 19:00:00,E,56,4103.366666666667,181
2025-06-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-19 15:00:00,2025-06-19 19:00:00,W,17,1623.4666666666667,71
2025-06-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-20 15:00:00,2025-06-20 19:00:00,W,15,1577.85,47
2025-06-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-20 15:00:00,2025-06-20 19:00:00,E,22,1870.2666666666669,188
2025-06-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-23 15:00:00,2025-06-23 19:00:00,E,41,4617.966666666667,150
2025-06-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-23 15:00:00,2025-06-23 19:00:00,W,14,1509.0166666666669,45
2025-06-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-24 15:00:00,2025-06-24 19:00:00,E,77,3845.7833333333338,228
2025-06-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-24 15:00:00,2025-06-24 19:00:00,W,15,1686.55,74
2025-06-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-25 15:00:00,2025-06-25 19:00:00,E,40,7105.466666666666,124
2025-06-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-25 15:00:00,2025-06-25 19:00:00,W,12,1609.4666666666667,37
2025-06-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-26 15:00:00,2025-06-26 19:00:00,E,80,6322.266666666666,202
2025-06-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-26 15:00:00,2025-06-26 19:00:00,W,31,2916.45,44
2025-06-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-27 15:00:00,2025-06-27 19:00:00,E,67,5735.216666666666,163
2025-06-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-27 15:00:00,2025-06-27 19:00:00,W,15,917.4333333333332,47
2025-06-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-30 15:00:00,2025-06-30 19:00:00,E,52,938.7,89
2025-06-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-06-30 15:00:00,2025-06-30 19:00:00,W,10,303.01666666666665,12
2025-07-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-01 15:00:00,2025-07-01 19:00:00,E,50,1776.6833333333334,140
2025-07-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-01 15:00:00,2025-07-01 19:00:00,W,18,378.98333333333335,33
2025-07-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-02 15:00:00,2025-07-02 19:00:00,E,52,2097.0333333333333,89
2025-07-02 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-02 15:00:00,2025-07-02 19:00:00,W,16,617.9166666666666,29
2025-07-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-03 15:00:00,2025-07-03 19:00:00,W,9,427.18333333333334,21
2025-07-03 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-03 15:00:00,2025-07-03 19:00:00,E,27,271.75,39
2025-07-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-04 15:00:00,2025-07-04 19:00:00,E,40,2050.5833333333335,67
2025-07-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-04 15:00:00,2025-07-04 19:00:00,W,24,1181.0,16
2025-07-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-07 15:00:00,2025-07-07 19:00:00,E,58,2563.9166666666665,112
2025-07-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-07 15:00:00,2025-07-07 19:00:00,W,33,668.5166666666667,36
2025-07-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-08 15:00:00,2025-07-08 19:00:00,E,71,1342.4,76
2025-07-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-08 15:00:00,2025-07-08 19:00:00,W,20,634.8,31
2025-07-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-09 15:00:00,2025-07-09 19:00:00,W,29,1777.5166666666669,51
2025-07-09 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-09 15:00:00,2025-07-09 19:00:00,E,19,3572.8166666666666,143
2025-07-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-10 15:00:00,2025-07-10 19:00:00,E,79,6616.366666666667,202
2025-07-10 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-10 15:00:00,2025-07-10 19:00:00,W,23,2058.6833333333334,51
2025-07-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-11 15:00:00,2025-07-11 19:00:00,E,45,2141.25,113
2025-07-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-11 15:00:00,2025-07-11 19:00:00,W,13,501.93333333333334,50
2025-07-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-14 15:00:00,2025-07-14 19:00:00,E,7,934.0833333333334,32
2025-07-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-14 15:00:00,2025-07-14 19:00:00,W,7,606.7666666666667,17
2025-07-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-15 15:00:00,2025-07-15 19:00:00,W,5,352.46666666666664,20
2025-07-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-15 15:00:00,2025-07-15 19:00:00,E,24,549.15,80
2025-07-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-16 15:00:00,2025-07-16 19:00:00,W,8,1003.9666666666668,35
2025-07-16 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-16 15:00:00,2025-07-16 19:00:00,E,15,1259.4,56
2025-07-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-17 15:00:00,2025-07-17 19:00:00,E,58,8792.1,165
2025-07-17 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-17 15:00:00,2025-07-17 19:00:00,W,23,2995.4166666666665,67
2025-07-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-18 15:00:00,2025-07-18 19:00:00,E,64,5324.866666666667,172
2025-07-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-18 15:00:00,2025-07-18 19:00:00,W,15,1399.2333333333331,53
2025-07-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-21 15:00:00,2025-07-21 19:00:00,E,12,392.4,23
2025-07-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-21 15:00:00,2025-07-21 19:00:00,W,11,373.1,30
2025-07-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-22 15:00:00,2025-07-22 19:00:00,E,37,1717.1333333333334,104
2025-07-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-22 15:00:00,2025-07-22 19:00:00,W,10,683.85,28
2025-07-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-23 15:00:00,2025-07-23 19:00:00,E,21,1643.55,232
2025-07-23 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-23 15:00:00,2025-07-23 19:00:00,W,3,563.35,65
2025-07-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-24 15:00:00,2025-07-24 19:00:00,E,0,971.2333333333332,59
2025-07-24 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-24 15:00:00,2025-07-24 19:00:00,W,0,526.65,5
2025-07-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-25 15:00:00,2025-07-25 19:00:00,E,139,3725.9333333333334,129
2025-07-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-25 15:00:00,2025-07-25 19:00:00,W,42,1428.4166666666667,40
2025-07-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-28 15:00:00,2025-07-28 19:00:00,E,149,8305.9,270
2025-07-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-28 15:00:00,2025-07-28 19:00:00,W,26,2148.866666666667,69
2025-07-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-29 15:00:00,2025-07-29 19:00:00,E,50,951.75,75
2025-07-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-29 15:00:00,2025-07-29 19:00:00,W,18,456.81666666666666,42
2025-07-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-30 15:00:00,2025-07-30 19:00:00,W,9,673.55,36
2025-07-30 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-30 15:00:00,2025-07-30 19:00:00,E,11,590.15,106
2025-07-31 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-31 15:00:00,2025-07-31 19:00:00,W,15,820.7166666666667,32
2025-07-31 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-07-31 15:00:00,2025-07-31 19:00:00,E,60,3929.9166666666665,144
2025-08-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-01 15:00:00,2025-08-01 19:00:00,E,75,9031.833333333334,186
2025-08-01 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-01 15:00:00,2025-08-01 19:00:00,W,37,3930.5833333333335,49
2025-08-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-04 15:00:00,2025-08-04 19:00:00,E,60,2013.4833333333331,170
2025-08-04 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-04 15:00:00,2025-08-04 19:00:00,W,18,150.85,36
2025-08-05 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-05 15:00:00,2025-08-05 19:00:00,E,74,1000.1666666666666,149
2025-08-05 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-05 15:00:00,2025-08-05 19:00:00,W,11,451.45,21
2025-08-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-06 15:00:00,2025-08-06 19:00:00,E,42,1086.8666666666666,55
2025-08-06 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-06 15:00:00,2025-08-06 19:00:00,W,10,487.95,10
2025-08-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-07 15:00:00,2025-08-07 19:00:00,W,15,1105.8166666666666,35
2025-08-07 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-07 15:00:00,2025-08-07 19:00:00,E,86,3511.8166666666666,204
2025-08-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-08 15:00:00,2025-08-08 19:00:00,E,53,3085.483333333333,192
2025-08-08 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-08 15:00:00,2025-08-08 19:00:00,W,30,1461.8666666666666,72
2025-08-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-11 15:00:00,2025-08-11 19:00:00,E,27,214.85,84
2025-08-11 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-11 15:00:00,2025-08-11 19:00:00,W,18,838.0333333333333,31
2025-08-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-12 15:00:00,2025-08-12 19:00:00,E,79,6620.45,135
2025-08-12 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-12 15:00:00,2025-08-12 19:00:00,W,13,1290.4833333333331,44
2025-08-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-13 15:00:00,2025-08-13 19:00:00,W,5,710.6166666666667,47
2025-08-13 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-13 15:00:00,2025-08-13 19:00:00,E,50,3632.75,100
2025-08-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-14 15:00:00,2025-08-14 19:00:00,W,24,916.45,49
2025-08-14 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-14 15:00:00,2025-08-14 19:00:00,E,44,2061.266666666667,96
2025-08-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-15 15:00:00,2025-08-15 19:00:00,E,66,3867.6666666666665,168
2025-08-15 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-15 15:00:00,2025-08-15 19:00:00,W,30,958.2333333333332,52
2025-08-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-18 15:00:00,2025-08-18 19:00:00,E,89,1966.7333333333331,84
2025-08-18 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-18 15:00:00,2025-08-18 19:00:00,W,92,982.0166666666668,76
2025-08-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-19 15:00:00,2025-08-19 19:00:00,E,73,5853.633333333333,177
2025-08-19 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-19 15:00:00,2025-08-19 19:00:00,W,70,2081.483333333333,58
2025-08-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-20 15:00:00,2025-08-20 19:00:00,E,59,3355.4666666666667,117
2025-08-20 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-20 15:00:00,2025-08-20 19:00:00,W,136,2462.35,90
2025-08-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-21 15:00:00,2025-08-21 19:00:00,W,115,2739.9,77
2025-08-21 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-21 15:00:00,2025-08-21 19:00:00,E,90,3446.3333333333335,178
2025-08-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-22 15:00:00,2025-08-22 19:00:00,E,143,3516.5666666666666,93
2025-08-22 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-22 15:00:00,2025-08-22 19:00:00,W,75,1583.8333333333333,42
2025-08-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-25 15:00:00,2025-08-25 19:00:00,E,100,3076.05,99
2025-08-25 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-25 15:00:00,2025-08-25 19:00:00,W,90,1400.9166666666667,65
2025-08-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-26 15:00:00,2025-08-26 19:00:00,E,81,9833.983333333334,161
2025-08-26 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-26 15:00:00,2025-08-26 19:00:00,W,126,5086.066666666667,73
2025-08-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-27 15:00:00,2025-08-27 19:00:00,W,191,4926.866666666667,87
2025-08-27 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-27 15:00:00,2025-08-27 19:00:00,E,174,15017.666666666666,188
2025-08-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-28 15:00:00,2025-08-28 19:00:00,E,90,3690.9333333333334,122
2025-08-28 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-28 15:00:00,2025-08-28 19:00:00,W,138,2154.0666666666666,89
2025-08-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-29 15:00:00,2025-08-29 19:00:00,E,48,3020.5,166
2025-08-29 00:00:00,19,10:00,180,10,10.0,2,0,30.13,0,2025-08-29 15:00:00,2025-08-29 19:00:00,W,20,1326.5,37
